,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CDFF LN,Cardiff Property PLC/The,,,,,,,,,,100%,0%,$2.750,00,$  2.084,56,$    2.316,18,$      2.750,00,$  2.750,00,1.06%,0.76%,0.90%,1.63%,113.59%,118.31%,110%,,,,,,,NO,,,1.03%,0.75%,0.29%,0.01%,29
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cardiff Property PLC/The - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,1.01%,11/10/2017,,,,,,,,,,$    2.316,18,-16%,0.76%,$  2.750,00,$   1.500,00,$       1.287,50,$   1.350,00,0.75%,1.01%,0.91%,0.76%,0.00%,0.00%,-15%,,,,5Y CAGR,3.36%,,Cardiff Property PLC/The - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.44%,,Cardiff Property PLC/The - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cardiff Property PLC/The - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2024,3/1/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/4/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/5/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/6/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/7/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/8/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/11/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/12/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/13/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/14/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/15/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/18/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/19/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/20/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/21/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/22/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/25/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/26/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/27/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,3/28/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/2/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/3/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/4/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/5/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/8/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/9/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/10/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/11/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/12/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/15/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/16/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/17/2024,2.300,00,,,,,,,,,,0.91%,2.300,00,21.00,2.750,00,2.084,56,2.316,18,32%,20%,0.76%,1.01%,0.91%,19.57%,19.57%,0,0.91%,-9.80%,,,,,,,,,,,,
